-1 0.0000000E+00 2.5000000E-02 5.0000000E-02 7.5000000E-02 1.0000000E-01 1.2500000E-01 1.5000000E-01 1.7500000E-01 2.0000000E-01 2.2500000E-01 2.5000000E-01 2.7500000E-01 3.0000000E-01 3.2500000E-01 3.5000000E-01 3.7500000E-01 4.0000000E-01 4.2500000E-01 4.5000000E-01 4.7500000E-01 5.0000000E-01 5.2500000E-01 5.5000000E-01 5.7500000E-01 6.0000000E-01 6.2500000E-01 6.5000000E-01 6.7500000E-01 7.0000000E-01 7.2500000E-01 7.5000000E-01 7.7500000E-01 8.0000000E-01 8.2500000E-01 8.5000000E-01 8.7500000E-01 9.0000000E-01 9.2500000E-01 9.5000000E-01 9.7500000E-01 1.0000000E+00
0.0000000E+00 -6.7966955E+01 -6.7986688E+01 -6.8045478E+01 -6.8142098E+01 -6.8274478E+01 -6.8439682E+01 -6.8633859E+01 -6.8852200E+01 -6.9088872E+01 -6.9336954E+01 -6.9588367E+01 -6.9833802E+01 -7.0062643E+01 -7.0262907E+01 -7.0421179E+01 -7.0522570E+01 -7.0550685E+01 -7.0487624E+01 -7.0314000E+01 -7.0009008E+01 -6.9550524E+01 -6.8915261E+01 -6.8078989E+01 -6.7016815E+01 -6.5703543E+01 -6.4114123E+01 -6.2224189E+01 -6.0010707E+01 -5.7452734E+01 -5.4532290E+01 -5.1235369E+01 -4.7553076E+01 -4.3482898E+01 -3.9030117E+01 -3.4209357E+01 -2.9046262E+01 -2.3579299E+01 -1.7861662E+01 -1.1963276E+01 -5.9728561E+00 0.0000000E+00
2.0000000E-03 -6.7856946E+01 -6.7877280E+01 -6.7937883E+01 -6.8037551E+01 -6.8174258E+01 -6.8345123E+01 -6.8546366E+01 -6.8773259E+01 -6.9020062E+01 -6.9279954E+01 -6.9544958E+01 -6.9805868E+01 -7.0052166E+01 -7.0271959E+01 -7.0451906E+01 -7.0577168E+01 -7.0631378E+01 -7.0596621E+01 -7.0453454E+01 -7.0180960E+01 -6.9756840E+01 -6.9157558E+01 -6.8358550E+01 -6.7334488E+01 -6.6059639E+01 -6.4508288E+01 -6.2655279E+01 -6.0476639E+01 -5.7950332E+01 -5.5057124E+01 -5.1781582E+01 -4.8113206E+01 -4.4047698E+01 -3.9588375E+01 -3.4747719E+01 -2.9549065E+01 -2.4028418E+01 -1.8236382E+01 -1.2240185E+01 -6.1257839E+00 0.0000000E+00
4.0000000E-03 -6.7704076E+01 -6.7724999E+01 -6.7787376E+01 -6.7890031E+01 -6.8030978E+01 -6.8207396E+01 -6.8415577E+01 -6.8650880E+01 -6.8907658E+01 -6.9179196E+01 -6.9457623E+01 -6.9733843E+01 -6.9997443E+01 -7.0236626E+01 -7.0438133E+01 -7.0587189E+01 -7.0667459E+01 -7.0661028E+01 -7.0548408E+01 -7.0308584E+01 -6.9919096E+01 -6.9356174E+01 -6.8594933E+01 -6.7609632E+01 -6.6374010E+01 -6.4861710E+01 -6.3046795E+01 -6.0904372E+01 -5.8411327E+01 -5.5547182E+01 -5.2295089E+01 -4.8642947E+01 -4.4584677E+01 -4.0121629E+01 -3.5264133E+01 -3.0033204E+01 -2.4462361E+01 -1.8599583E+01 -1.2509363E+01 -6.2748425E+00 0.0000000E+00
6.0000000E-03 -6.7508443E+01 -6.7529941E+01 -6.7594054E+01 -6.7699629E+01 -6.7844728E+01 -6.8026587E+01 -6.8241576E+01 -6.8485139E+01 -6.8751731E+01 -6.9034742E+01 -6.9326417E+01 -6.9617772E+01 -6.9898508E+01 -7.0156930E+01 -7.0379870E+01 -7.0552626E+01 -7.0658905E+01 -7.0680803E+01 -7.0598802E+01 -7.0391800E+01 -7.0037190E+01 -6.9510984E+01 -6.8787991E+01 -6.7842072E+01 -6.6646458E+01 -6.5174163E+01 -6.3398489E+01 -6.1293637E+01 -5.8835428E+01 -5.6002156E+01 -5.2775565E+01 -4.9141964E+01 -4.5093496E+01 -4.0629540E+01 -3.5758275E+01 -3.0498374E+01 -2.4880853E+01 -1.8951037E+01 -1.2770639E+01 -6.4199378E+00 0.0000000E+00
8.0000000E-03 -6.7270171E+01 -6.7292231E+01 -6.7358037E+01 -6.7466468E+01 -6.7615626E+01 -6.7802812E+01 -6.8024472E+01 -6.8276141E+01 -6.8552378E+01 -6.8846685E+01 -6.9151424E+01 -6.9457730E+01 -6.9755424E+01 -7.0032921E+01 -7.0277154E+01 -7.0473499E+01 -7.0605721E+01 -7.0655936E+01 -7.0604604E+01 -7.0430555E+01 -7.0111047E+01 -6.9621888E+01 -6.8937601E+01 -6.8031661E+01 -6.6876810E+01 -6.5445450E+01 -6.3710139E+01 -6.1644187E+01 -5.9222368E+01 -5.6421758E+01 -5.3222706E+01 -4.9609942E+01 -4.5573832E+01 -4.1111790E+01 -3.6229830E+01 -3.0944280E+01 -2.5283629E+01 -1.9290520E+01 -1.3023850E+01 -6.5609781E+00 0.0000000E+00
1.0000000E-02 -6.6989409E+01 -6.7012017E+01 -6.7079476E+01 -6.7190692E+01 -6.7343817E+01 -6.7536211E+01 -6.7764402E+01 -6.8024019E+01 -6.8309727E+01 -6.8615143E+01 -6.8932752E+01 -6.9253817E+01 -6.9568280E+01 -6.9864678E+01 -7.0130050E+01 -7.0349861E+01 -7.0507941E+01 -7.0586440E+01 -7.0565811E+01 -7.0424824E+01 -7.0140620E+01 -6.9688818E+01 -6.9043668E+01 -6.8178281E+01 -6.7064922E+01 -6.5675401E+01 -6.3981549E+01 -6.1955801E+01 -5.9571901E+01 -5.6805723E+01 -5.3636231E+01 -5.0046585E+01 -4.6025383E+01 -4.1568072E+01 -3.6678502E+01 -3.1370641E+01 -2.5670436E+01 -1.9617819E+01 -1.3268834E+01 -6.6978744E+00 0.0000000E+00
1.2000000E-02 -6.6666335E+01 -6.6689476E+01 -6.6758546E+01 -6.6872478E+01 -6.7029471E+01 -6.7226952E+01 -6.7461530E+01 -6.7728931E+01 -6.8023929E+01 -6.8340262E+01 -6.8670541E+01 -6.9006161E+01 -6.9337196E+01 -6.9652307E+01 -6.9938649E+01 -7.0181787E+01 -7.0365627E+01 -7.0472361E+01 -7.0482447E+01 -7.0374611E+01 -7.0125891E+01 -6.9711731E+01 -6.9106126E+01 -6.8281837E+01 -6.7210674E+01 -6.5863870E+01 -6.4212546E+01 -6.2228283E+01 -5.9883808E+01 -5.7153808E+01 -5.4015879E+01 -5.0451617E+01 -4.6447863E+01 -4.1998099E+01 -3.7104007E+01 -3.1777188E+01 -2.6041029E+01 -1.9932727E+01 -1.3505437E+01 -6.8305401E+00 0.0000000E+00
1.4000000E-02 -6.6301154E+01 -6.6324814E+01 -6.6395450E+01 -6.6512026E+01 -6.6672789E+01 -6.6875232E+01 -6.7116049E+01 -6.7391065E+01 -6.7695166E+01 -6.8022215E+01 -6.8364957E+01 -6.8714920E+01 -6.9062317E+01 -6.9395942E+01 -6.9703074E+01 -6.9969386E+01 -7.0178868E+01 -7.0313770E+01 -7.0354565E+01 -7.0279948E+01 -7.0066869E+01 -6.9690613E+01 -6.9124935E+01 -6.8342265E+01 -6.7313974E+01 -6.6010738E+01 -6.4402986E+01 -6.2461460E+01 -6.0157890E+01 -5.7465793E+01 -5.4361408E+01 -5.0824783E+01 -4.6841006E+01 -4.2401599E+01 -3.7506076E+01 -3.2163663E+01 -2.6395174E+01 -2.0235045E+01 -1.3733510E+01 -6.9588916E+00 0.0000000E+00
1.6000000E-02 -6.5894095E+01 -6.5918259E+01 -6.5990417E+01 -6.6109563E+01 -6.6273994E+01 -6.6481272E+01 -6.6728175E+01 -6.7010632E+01 -6.7323645E+01 -6.7661205E+01 -6.8016191E+01 -6.8380276E+01 -6.8743816E+01 -6.9095745E+01 -6.9423473E+01 -6.9712790E+01 -6.9947783E+01 -7.0110767E+01 -7.0182245E+01 -7.0140895E+01 -6.9963591E+01 -6.9625476E+01 -6.9100083E+01 -6.8359527E+01 -6.7374758E+01 -6.6115912E+01 -6.4552747E+01 -6.2655185E+01 -6.0393976E+01 -5.7741482E+01 -5.4672602E+01 -5.1165848E+01 -4.7204563E+01 -4.2778317E+01 -3.7884456E+01 -3.2529823E+01 -2.6732647E+01 -2.0524583E+01 -1.3952909E+01 -7.0828476E+00 0.0000000E+00
