-1 0.0000000E+00 2.5000000E-02 5.0000000E-02 7.5000000E-02 1.0000000E-01 1.2500000E-01 1.5000000E-01 1.7500000E-01 2.0000000E-01 2.2500000E-01 2.5000000E-01 2.7500000E-01 3.0000000E-01 3.2500000E-01 3.5000000E-01 3.7500000E-01 4.0000000E-01 4.2500000E-01 4.5000000E-01 4.7500000E-01 5.0000000E-01 5.2500000E-01 5.5000000E-01 5.7500000E-01 6.0000000E-01 6.2500000E-01 6.5000000E-01 6.7500000E-01 7.0000000E-01 7.2500000E-01 7.5000000E-01 7.7500000E-01 8.0000000E-01 8.2500000E-01 8.5000000E-01 8.7500000E-01 9.0000000E-01 9.2500000E-01 9.5000000E-01 9.7500000E-01 1.0000000E+00 1.0250000E+00 1.0500000E+00 1.0750000E+00 1.1000000E+00 1.1250000E+00 1.1500000E+00 1.1750000E+00 1.2000000E+00 1.2250000E+00 1.2500000E+00 1.2750000E+00 1.3000000E+00 1.3250000E+00 1.3500000E+00 1.3750000E+00 1.4000000E+00 1.4250000E+00 1.4500000E+00 1.4750000E+00 1.5000000E+00 1.5250000E+00 1.5500000E+00 1.5750000E+00 1.6000000E+00 1.6250000E+00 1.6500000E+00 1.6750000E+00 1.7000000E+00 1.7250000E+00 1.7500000E+00 1.7750000E+00 1.8000000E+00 1.8250000E+00 1.8500000E+00 1.8750000E+00 1.9000000E+00 1.9250000E+00 1.9500000E+00 1.9750000E+00 2.0000000E+00
0.0000000E+00 0.0000000E+00 -2.0100349E+01 -3.7460143E+01 -5.0672568E+01 -5.9646842E+01 -6.4995845E+01 -6.7605840E+01 -6.8368533E+01 -6.8039810E+01 -6.7186792E+01 -6.6189382E+01 -6.5270133E+01 -6.4534326E+01 -6.4009197E+01 -6.3676637E+01 -6.3497409E+01 -6.3427159E+01 -6.3425649E+01 -6.3460992E+01 -6.3510608E+01 -6.3560303E+01 -6.3602498E+01 -6.3634283E+01 -6.3655676E+01 -6.3668252E+01 -6.3674178E+01 -6.3675615E+01 -6.3674394E+01 -6.3671899E+01 -6.3669066E+01 -6.3666454E+01 -6.3664335E+01 -6.3662786E+01 -6.3661766E+01 -6.3661177E+01 -6.3660901E+01 -6.3660829E+01 -6.3660865E+01 -6.3660939E+01 -6.3661002E+01 -6.3661026E+01 -6.3661002E+01 -6.3660939E+01 -6.3660865E+01 -6.3660829E+01 -6.3660901E+01 -6.3661177E+01 -6.3661766E+01 -6.3662786E+01 -6.3664335E+01 -6.3666454E+01 -6.3669066E+01 -6.3671899E+01 -6.3674394E+01 -6.3675615E+01 -6.3674178E+01 -6.3668252E+01 -6.3655676E+01 -6.3634283E+01 -6.3602498E+01 -6.3560303E+01 -6.3510608E+01 -6.3460992E+01 -6.3425649E+01 -6.3427159E+01 -6.3497409E+01 -6.3676637E+01 -6.4009197E+01 -6.4534326E+01 -6.5270133E+01 -6.6189382E+01 -6.7186792E+01 -6.8039810E+01 -6.8368533E+01 -6.7605840E+01 -6.4995845E+01 -5.9646842E+01 -5.0672568E+01 -3.7460143E+01 -2.0100349E+01 0.0000000E+00
1.0000000E-03 0.0000000E+00 -2.0289379E+01 -3.7718139E+01 -5.0925762E+01 -5.9857244E+01 -6.5150159E+01 -6.7705806E+01 -6.8423518E+01 -6.8061736E+01 -6.7187073E+01 -6.6177396E+01 -6.5252730E+01 -6.4515966E+01 -6.3992388E+01 -6.3662469E+01 -6.3486052E+01 -6.3418273E+01 -6.3418674E+01 -6.3455337E+01 -6.3505757E+01 -6.3555857E+01 -6.3598182E+01 -6.3629930E+01 -6.3651202E+01 -6.3663628E+01 -6.3669413E+01 -6.3670733E+01 -6.3669427E+01 -6.3666875E+01 -6.3664011E+01 -6.3661385E+01 -6.3659265E+01 -6.3657720E+01 -6.3656709E+01 -6.3656129E+01 -6.3655862E+01 -6.3655796E+01 -6.3655837E+01 -6.3655915E+01 -6.3655980E+01 -6.3656005E+01 -6.3655980E+01 -6.3655915E+01 -6.3655837E+01 -6.3655796E+01 -6.3655862E+01 -6.3656129E+01 -6.3656709E+01 -6.3657720E+01 -6.3659265E+01 -6.3661385E+01 -6.3664011E+01 -6.3666875E+01 -6.3669427E+01 -6.3670733E+01 -6.3669413E+01 -6.3663628E+01 -6.3651202E+01 -6.3629930E+01 -6.3598182E+01 -6.3555857E+01 -6.3505757E+01 -6.3455337E+01 -6.3418674E+01 -6.3418273E+01 -6.3486052E+01 -6.3662469E+01 -6.3992388E+01 -6.4515966E+01 -6.5252730E+01 -6.6177396E+01 -6.7187073E+01 -6.8061736E+01 -6.8423518E+01 -6.7705806E+01 -6.5150159E+01 -5.9857244E+01 -5.0925762E+01 -3.7718139E+01 -2.0289379E+01 0.0000000E+00
2.0000000E-03 0.0000000E+00 -2.0475205E+01 -3.7970180E+01 -5.1170914E+01 -6.0058194E+01 -6.5294186E+01 -6.7795081E+01 -6.8467699E+01 -6.8072915E+01 -6.7176745E+01 -6.6154959E+01 -6.5225023E+01 -6.4487419E+01 -6.3965474E+01 -6.3638247E+01 -6.3464670E+01 -6.3399373E+01 -6.3401685E+01 -6.3439663E+01 -6.3490878E+01 -6.3541375E+01 -6.3583823E+01 -6.3615529E+01 -6.3636676E+01 -6.3648951E+01 -6.3654594E+01 -6.3655797E+01 -6.3654406E+01 -6.3651798E+01 -6.3648903E+01 -6.3646264E+01 -6.3644142E+01 -6.3642603E+01 -6.3641600E+01 -6.3641029E+01 -6.3640771E+01 -6.3640712E+01 -6.3640758E+01 -6.3640839E+01 -6.3640906E+01 -6.3640932E+01 -6.3640906E+01 -6.3640839E+01 -6.3640758E+01 -6.3640712E+01 -6.3640771E+01 -6.3641029E+01 -6.3641600E+01 -6.3642603E+01 -6.3644142E+01 -6.3646264E+01 -6.3648903E+01 -6.3651798E+01 -6.3654406E+01 -6.3655797E+01 -6.3654594E+01 -6.3648951E+01 -6.3636676E+01 -6.3615529E+01 -6.3583823E+01 -6.3541375E+01 -6.3490878E+01 -6.3439663E+01 -6.3401685E+01 -6.3399373E+01 -6.3464670E+01 -6.3638247E+01 -6.3965474E+01 -6.4487419E+01 -6.5225023E+01 -6.6154959E+01 -6.7176745E+01 -6.8072915E+01 -6.8467699E+01 -6.7795081E+01 -6.5294186E+01 -6.0058194E+01 -5.1170914E+01 -3.7970180E+01 -2.0475205E+01 0.0000000E+00
3.0000000E-03 0.0000000E+00 -2.0657797E+01 -3.8216224E+01 -5.1407985E+01 -6.0249659E+01 -6.5427901E+01 -6.7873650E+01 -6.8501068E+01 -6.8073344E+01 -6.7155808E+01 -6.6122076E+01 -6.5187017E+01 -6.4448688E+01 -6.3928459E+01 -6.3603976E+01 -6.3433266E+01 -6.3370461E+01 -6.3374684E+01 -6.3413970E+01 -6.3465973E+01 -6.3516859E+01 -6.3559423E+01 -6.3591082E+01 -6.3612100E+01 -6.3624224E+01 -6.3629723E+01 -6.3630810E+01 -6.3629333E+01 -6.3626670E+01 -6.3623744E+01 -6.3621092E+01 -6.3618968E+01 -6.3617435E+01 -6.3616441E+01 -6.3615879E+01 -6.3615630E+01 -6.3615578E+01 -6.3615630E+01 -6.3615714E+01 -6.3615783E+01 -6.3615809E+01 -6.3615783E+01 -6.3615714E+01 -6.3615630E+01 -6.3615578E+01 -6.3615630E+01 -6.3615879E+01 -6.3616441E+01 -6.3617435E+01 -6.3618968E+01 -6.3621092E+01 -6.3623744E+01 -6.3626670E+01 -6.3629333E+01 -6.3630810E+01 -6.3629723E+01 -6.3624224E+01 -6.3612100E+01 -6.3591082E+01 -6.3559423E+01 -6.3516859E+01 -6.3465973E+01 -6.3413970E+01 -6.3374684E+01 -6.3370461E+01 -6.3433266E+01 -6.3603976E+01 -6.3928459E+01 -6.4448688E+01 -6.5187017E+01 -6.6122076E+01 -6.7155808E+01 -6.8073344E+01 -6.8501068E+01 -6.7873650E+01 -6.5427901E+01 -6.0249659E+01 -5.1407985E+01 -3.8216224E+01 -2.0657797E+01 0.0000000E+00
4.0000000E-03 0.0000000E+00 -2.0837127E+01 -3.8456234E+01 -5.1636938E+01 -6.0431611E+01 -6.5551285E+01 -6.7941502E+01 -6.8523620E+01 -6.8063023E+01 -6.7124267E+01 -6.6078751E+01 -6.5138716E+01 -6.4399780E+01 -6.3881349E+01 -6.3559661E+01 -6.3391845E+01 -6.3331542E+01 -6.3337675E+01 -6.3378264E+01 -6.3431046E+01 -6.3482313E+01 -6.3524987E+01 -6.3556594E+01 -6.3577480E+01 -6.3589449E+01 -6.3594804E+01 -6.3595774E+01 -6.3594212E+01 -6.3591495E+01 -6.3588538E+01 -6.3585873E+01 -6.3583749E+01 -6.3582222E+01 -6.3581236E+01 -6.3580684E+01 -6.3580443E+01 -6.3580398E+01 -6.3580455E+01 -6.3580543E+01 -6.3580614E+01 -6.3580641E+01 -6.3580614E+01 -6.3580543E+01 -6.3580455E+01 -6.3580398E+01 -6.3580443E+01 -6.3580684E+01 -6.3581236E+01 -6.3582222E+01 -6.3583749E+01 -6.3585873E+01 -6.3588538E+01 -6.3591495E+01 -6.3594212E+01 -6.3595774E+01 -6.3594804E+01 -6.3589449E+01 -6.3577480E+01 -6.3556594E+01 -6.3524987E+01 -6.3482313E+01 -6.3431046E+01 -6.3378264E+01 -6.3337675E+01 -6.3331542E+01 -6.3391845E+01 -6.3559661E+01 -6.3881349E+01 -6.4399780E+01 -6.5138716E+01 -6.6078751E+01 -6.7124267E+01 -6.8063023E+01 -6.8523620E+01 -6.7941502E+01 -6.5551285E+01 -6.0431611E+01 -5.1636938E+01 -3.8456234E+01 -2.0837127E+01 0.0000000E+00
5.0000000E-03 0.0000000E+00 -2.1013167E+01 -3.8690171E+01 -5.1857738E+01 -6.0604020E+01 -6.5664318E+01 -6.7998624E+01 -6.8535351E+01 -6.8041955E+01 -6.7082127E+01 -6.6024992E+01 -6.5080130E+01 -6.4340702E+01 -6.3824151E+01 -6.3505309E+01 -6.3340414E+01 -6.3282623E+01 -6.3290664E+01 -6.3332549E+01 -6.3386102E+01 -6.3437742E+01 -6.3480520E+01 -6.3512069E+01 -6.3532821E+01 -6.3544632E+01 -6.3549842E+01 -6.3550695E+01 -6.3549049E+01 -6.3546277E+01 -6.3543290E+01 -6.3540614E+01 -6.3538489E+01 -6.3536968E+01 -6.3535991E+01 -6.3535449E+01 -6.3535216E+01 -6.3535178E+01 -6.3535241E+01 -6.3535332E+01 -6.3535405E+01 -6.3535433E+01 -6.3535405E+01 -6.3535332E+01 -6.3535241E+01 -6.3535178E+01 -6.3535216E+01 -6.3535449E+01 -6.3535991E+01 -6.3536968E+01 -6.3538489E+01 -6.3540614E+01 -6.3543290E+01 -6.3546277E+01 -6.3549049E+01 -6.3550695E+01 -6.3549842E+01 -6.3544632E+01 -6.3532821E+01 -6.3512069E+01 -6.3480520E+01 -6.3437742E+01 -6.3386102E+01 -6.3332549E+01 -6.3290664E+01 -6.3282623E+01 -6.3340414E+01 -6.3505309E+01 -6.3824151E+01 -6.4340702E+01 -6.5080130E+01 -6.6024992E+01 -6.7082127E+01 -6.8041955E+01 -6.8535351E+01 -6.7998624E+01 -6.5664318E+01 -6.0604020E+01 -5.1857738E+01 -3.8690171E+01 -2.1013167E+01 0.0000000E+00
6.0000000E-03 0.0000000E+00 -2.1185889E+01 -3.8917998E+01 -5.2070348E+01 -6.0766858E+01 -6.5766982E+01 -6.8045009E+01 -6.8536260E+01 -6.8010141E+01 -6.7029393E+01 -6.5960807E+01 -6.5011266E+01 -6.4271465E+01 -6.3756875E+01 -6.3440929E+01 -6.3278981E+01 -6.3223710E+01 -6.3233659E+01 -6.3276833E+01 -6.3331149E+01 -6.3383154E+01 -6.3426028E+01 -6.3457515E+01 -6.3478128E+01 -6.3489781E+01 -6.3494846E+01 -6.3495581E+01 -6.3493851E+01 -6.3491025E+01 -6.3488009E+01 -6.3485320E+01 -6.3483196E+01 -6.3481681E+01 -6.3480713E+01 -6.3480181E+01 -6.3479956E+01 -6.3479926E+01 -6.3479993E+01 -6.3480088E+01 -6.3480164E+01 -6.3480192E+01 -6.3480164E+01 -6.3480088E+01 -6.3479993E+01 -6.3479926E+01 -6.3479956E+01 -6.3480181E+01 -6.3480713E+01 -6.3481681E+01 -6.3483196E+01 -6.3485320E+01 -6.3488009E+01 -6.3491025E+01 -6.3493851E+01 -6.3495581E+01 -6.3494846E+01 -6.3489781E+01 -6.3478128E+01 -6.3457515E+01 -6.3426028E+01 -6.3383154E+01 -6.3331149E+01 -6.3276833E+01 -6.3233659E+01 -6.3223710E+01 -6.3278981E+01 -6.3440929E+01 -6.3756875E+01 -6.4271465E+01 -6.5011266E+01 -6.5960807E+01 -6.7029393E+01 -6.8010141E+01 -6.8536260E+01 -6.8045009E+01 -6.5766982E+01 -6.0766858E+01 -5.2070348E+01 -3.8917998E+01 -2.1185889E+01 0.0000000E+00
7.0000000E-03 0.0000000E+00 -2.1355265E+01 -3.9139680E+01 -5.2274736E+01 -6.0920101E+01 -6.5859260E+01 -6.8080649E+01 -6.8526346E+01 -6.7967589E+01 -6.6966074E+01 -6.5886205E+01 -6.4932137E+01 -6.4192078E+01 -6.3679530E+01 -6.3366531E+01 -6.3207555E+01 -6.3154814E+01 -6.3166669E+01 -6.3211126E+01 -6.3266195E+01 -6.3318557E+01 -6.3361520E+01 -6.3392940E+01 -6.3413412E+01 -6.3424905E+01 -6.3429823E+01 -6.3430441E+01 -6.3428626E+01 -6.3425747E+01 -6.3422701E+01 -6.3420002E+01 -6.3417877E+01 -6.3416369E+01 -6.3415411E+01 -6.3414888E+01 -6.3414673E+01 -6.3414649E+01 -6.3414721E+01 -6.3414820E+01 -6.3414897E+01 -6.3414926E+01 -6.3414897E+01 -6.3414820E+01 -6.3414721E+01 -6.3414649E+01 -6.3414673E+01 -6.3414888E+01 -6.3415411E+01 -6.3416369E+01 -6.3417877E+01 -6.3420002E+01 -6.3422701E+01 -6.3425747E+01 -6.3428626E+01 -6.3430441E+01 -6.3429823E+01 -6.3424905E+01 -6.3413412E+01 -6.3392940E+01 -6.3361520E+01 -6.3318557E+01 -6.3266195E+01 -6.3211126E+01 -6.3166669E+01 -6.3154814E+01 -6.3207555E+01 -6.3366531E+01 -6.3679530E+01 -6.4192078E+01 -6.4932137E+01 -6.5886205E+01 -6.6966074E+01 -6.7967589E+01 -6.8526346E+01 -6.8080649E+01 -6.5859260E+01 -6.0920101E+01 -5.2274736E+01 -3.9139680E+01 -2.1355265E+01 0.0000000E+00
8.0000000E-03 0.0000000E+00 -2.1521269E+01 -3.9355181E+01 -5.2470869E+01 -6.1063724E+01 -6.5941138E+01 -6.8105538E+01 -6.8505611E+01 -6.7914303E+01 -6.6892181E+01 -6.5801200E+01 -6.4842754E+01 -6.4102555E+01 -6.3592130E+01 -6.3282127E+01 -6.3126148E+01 -6.3075945E+01 -6.3089704E+01 -6.3135436E+01 -6.3191251E+01 -6.3243961E+01 -6.3287007E+01 -6.3318355E+01 -6.3338682E+01 -6.3350013E+01 -6.3354783E+01 -6.3355284E+01 -6.3353385E+01 -6.3350453E+01 -6.3347379E+01 -6.3344669E+01 -6.3342545E+01 -6.3341043E+01 -6.3340095E+01 -6.3339582E+01 -6.3339375E+01 -6.3339358E+01 -6.3339436E+01 -6.3339538E+01 -6.3339617E+01 -6.3339646E+01 -6.3339617E+01 -6.3339538E+01 -6.3339436E+01 -6.3339358E+01 -6.3339375E+01 -6.3339582E+01 -6.3340095E+01 -6.3341043E+01 -6.3342545E+01 -6.3344669E+01 -6.3347379E+01 -6.3350453E+01 -6.3353385E+01 -6.3355284E+01 -6.3354783E+01 -6.3350013E+01 -6.3338682E+01 -6.3318355E+01 -6.3287007E+01 -6.3243961E+01 -6.3191251E+01 -6.3135436E+01 -6.3089704E+01 -6.3075945E+01 -6.3126148E+01 -6.3282127E+01 -6.3592130E+01 -6.4102555E+01 -6.4842754E+01 -6.5801200E+01 -6.6892181E+01 -6.7914303E+01 -6.8505611E+01 -6.8105538E+01 -6.5941138E+01 -6.1063724E+01 -5.2470869E+01 -3.9355181E+01 -2.1521269E+01 0.0000000E+00
